site,year,fuel,PJ
Billingham Fertilizer Works,2046,hydrogen,0.5984
Billingham Fertilizer Works,2048,biomass,0.0709
Billingham Fertilizer Works,2048,hydrogen,0.5965
Billingham Fertilizer Works,2050,biomass,0.0709
Billingham Fertilizer Works,2050,hydrogen,0.5945
Bolton,2026,gas,0.2748
Bolton,2028,gas,0.2748
Bolton,2030,gas,0.2748
Bolton,2032,gas,0.273
Bolton,2034,gas,0.2712
Bolton,2036,gas,0.2693
Bolton,2038,gas,0.2686
Bolton,2040,gas,0.2678
Bolton,2042,biomass,0.0284
Bolton,2042,gas,0.2403
Bolton,2044,biomass,0.0284
Bolton,2044,gas,0.2429
Bolton,2046,biomass,0.0284
Bolton,2046,electricity,0.0084
Bolton,2046,gas,0.2154
Bolton,2048,biomass,0.0284
Bolton,2048,electricity,0.0084
Bolton,2048,gas,0.1879
Bolton,2048,hydrogen,0.0277
Bolton,2050,biomass,0.0284
Bolton,2050,electricity,0.0084
Bolton,2050,gas,0.0301
Bolton,2050,hydrogen,0.1904
Bones Lane Factory,2026,biomass,0.0885
Bones Lane Factory,2026,gas,0.7487
Bones Lane Factory,2028,biomass,0.0885
Bones Lane Factory,2028,gas,0.7487
Bones Lane Factory,2030,biomass,0.1769
Bones Lane Factory,2030,gas,0.6655
Bones Lane Factory,2032,biomass,0.1769
Bones Lane Factory,2032,gas,0.0206
Bones Lane Factory,2032,hydrogen,0.6624
Bones Lane Factory,2034,biomass,0.1769
Bones Lane Factory,2034,gas,0.0151
Bones Lane Factory,2034,hydrogen,0.6624
Bones Lane Factory,2036,biomass,0.1769
Bones Lane Factory,2036,gas,0.0095
Bones Lane Factory,2036,hydrogen,0.6624
Bones Lane Factory,2038,biomass,0.1769
Bones Lane Factory,2038,gas,0.0071
Bones Lane Factory,2038,hydrogen,0.6624
Bones Lane Factory,2040,biomass,0.1769
Bones Lane Factory,2040,gas,0.0048
Bones Lane Factory,2040,hydrogen,0.6624
Bones Lane Factory,2042,biomass,0.1769
Bones Lane Factory,2042,gas,0.0024
Bones Lane Factory,2042,hydrogen,0.6624
Bones Lane Factory,2044,biomass,0.1769
Bones Lane Factory,2044,hydrogen,0.6624
Bones Lane Factory,2046,biomass,0.1744
Bones Lane Factory,2046,hydrogen,0.6624
Bones Lane Factory,2048,biomass,0.1744
Bones Lane Factory,2048,hydrogen,0.6599
Bones Lane Factory,2050,biomass,0.1744
Bones Lane Factory,2050,hydrogen,0.6575
Bridgend Operation,2026,biomass,0.0896
Bridgend Operation,2026,gas,0.7583
Bridgend Operation,2028,biomass,0.0896
Bridgend Operation,2028,gas,0.7583
Bridgend Operation,2030,biomass,0.1792
Bridgend Operation,2030,gas,0.674
Bridgend Operation,2032,biomass,0.1792
Bridgend Operation,2032,gas,0.0209
Bridgend Operation,2032,hydrogen,0.6709
Bridgend Operation,2034,biomass,0.1792
Bridgend Operation,2034,gas,0.0152
Bridgend Operation,2034,hydrogen,0.6709
Bridgend Operation,2036,biomass,0.1792
Bridgend Operation,2036,gas,0.0096
Bridgend Operation,2036,hydrogen,0.6709
Bridgend Operation,2038,biomass,0.1792
Bridgend Operation,2038,gas,0.0072
Bridgend Operation,2038,hydrogen,0.6709
Bridgend Operation,2040,biomass,0.1792
Bridgend Operation,2040,gas,0.0048
Bridgend Operation,2040,hydrogen,0.6709
Bridgend Operation,2042,biomass,0.1792
Bridgend Operation,2042,gas,0.0024
Bridgend Operation,2042,hydrogen,0.6709
Bridgend Operation,2044,biomass,0.1792
Bridgend Operation,2044,hydrogen,0.6709
Bridgend Operation,2046,biomass,0.1766
Bridgend Operation,2046,hydrogen,0.6709
Bridgend Operation,2048,biomass,0.1766
Bridgend Operation,2048,hydrogen,0.6684
Bridgend Operation,2050,biomass,0.1766
Bridgend Operation,2050,hydrogen,0.6659
Bridgewater Diary,2026,gas,0.2044
Bridgewater Diary,2028,gas,0.2044
Bridgewater Diary,2030,gas,0.2044
Bridgewater Diary,2032,gas,0.203
Bridgewater Diary,2034,gas,0.2016
Bridgewater Diary,2036,gas,0.2003
Bridgewater Diary,2038,gas,0.1997
Bridgewater Diary,2040,gas,0.1991
Bridgewater Diary,2042,biomass,0.0211
Bridgewater Diary,2042,gas,0.1787
Bridgewater Diary,2044,biomass,0.0211
Bridgewater Diary,2044,electricity,0.0182
Bridgewater Diary,2044,gas,0.1582
Bridgewater Diary,2046,biomass,0.0211
Bridgewater Diary,2046,electricity,0.0365
Bridgewater Diary,2046,gas,0.1378
Bridgewater Diary,2048,biomass,0.0211
Bridgewater Diary,2048,electricity,0.0548
Bridgewater Diary,2048,gas,0.1173
Bridgewater Diary,2050,biomass,0.0211
Bridgewater Diary,2050,electricity,0.073
Bridgewater Diary,2050,gas,0.0969
British Sugar plc - Newark,2026,biomass,0.0055
British Sugar plc - Newark,2026,gas,1.8158
British Sugar plc - Newark,2028,biomass,0.0055
British Sugar plc - Newark,2028,gas,1.8381
British Sugar plc - Newark,2030,biomass,0.1991
British Sugar plc - Newark,2030,gas,1.656
British Sugar plc - Newark,2032,biomass,0.1991
British Sugar plc - Newark,2032,gas,1.6653
British Sugar plc - Newark,2034,biomass,0.1991
British Sugar plc - Newark,2034,gas,1.4832
British Sugar plc - Newark,2034,hydrogen,0.1761
British Sugar plc - Newark,2036,biomass,0.1991
British Sugar plc - Newark,2036,gas,1.4925
British Sugar plc - Newark,2036,hydrogen,0.1761
British Sugar plc - Newark,2038,biomass,0.1991
British Sugar plc - Newark,2038,electricity,0.0558
British Sugar plc - Newark,2038,gas,1.3104
British Sugar plc - Newark,2038,hydrogen,0.1761
British Sugar plc - Newark,2040,biomass,0.1991
British Sugar plc - Newark,2040,electricity,0.2805
British Sugar plc - Newark,2040,gas,0.5925
British Sugar plc - Newark,2040,hydrogen,0.1761
British Sugar plc - Newark,2042,biomass,0.1991
British Sugar plc - Newark,2042,electricity,0.2805
British Sugar plc - Newark,2042,gas,0.5873
British Sugar plc - Newark,2042,hydrogen,0.1761
British Sugar plc - Newark,2044,biomass,0.1991
British Sugar plc - Newark,2044,electricity,0.2805
British Sugar plc - Newark,2044,gas,0.582
British Sugar plc - Newark,2044,hydrogen,0.1761
British Sugar plc - Newark,2046,biomass,0.1936
British Sugar plc - Newark,2046,electricity,0.2805
British Sugar plc - Newark,2046,gas,0.582
British Sugar plc - Newark,2046,hydrogen,0.1761
British Sugar plc - Newark,2048,biomass,0.1936
British Sugar plc - Newark,2048,electricity,0.2805
British Sugar plc - Newark,2048,gas,0.582
British Sugar plc - Newark,2048,hydrogen,0.1707
British Sugar plc - Newark,2050,biomass,0.1936
British Sugar plc - Newark,2050,electricity,0.2805
British Sugar plc - Newark,2050,gas,0.582
British Sugar plc - Newark,2050,hydrogen,0.1653
Bromborough,2026,gas,0.3934
Bromborough,2028,gas,0.3934
Bromborough,2030,gas,0.3934
Bromborough,2032,gas,0.3908
Bromborough,2034,gas,0.3881
Bromborough,2036,gas,0.3855
Bromborough,2038,gas,0.3844
Bromborough,2040,biomass,0.0406
Bromborough,2040,gas,0.3451
Bromborough,2042,biomass,0.0813
Bromborough,2042,gas,0.3057
Bromborough,2044,biomass,0.1219
Bromborough,2044,gas,0.2664
Bromborough,2046,biomass,0.1219
Bromborough,2046,electricity,0.0829
Bromborough,2046,gas,0.0022
Bromborough,2048,biomass,0.1219
Bromborough,2048,electricity,0.0829
Bromborough,2048,gas,0.0011
Bromborough,2050,biomass,0.1219
Bromborough,2050,electricity,0.0829
Broomfleet Works,2026,gas,0.29
Broomfleet Works,2028,gas,0.29
Broomfleet Works,2030,gas,0.29
Broomfleet Works,2032,gas,0.2881
Broomfleet Works,2034,gas,0.2862
Broomfleet Works,2036,gas,0.2842
Broomfleet Works,2038,gas,0.2834
Broomfleet Works,2040,gas,0.2826
Broomfleet Works,2042,biomass,0.0299
Broomfleet Works,2042,gas,0.2536
Broomfleet Works,2044,biomass,0.0599
Broomfleet Works,2044,gas,0.2246
Broomfleet Works,2046,biomass,0.0599
Broomfleet Works,2046,electricity,0.0259
Broomfleet Works,2046,gas,0.1955
Broomfleet Works,2048,biomass,0.0599
Broomfleet Works,2048,electricity,0.0518
Broomfleet Works,2048,gas,0.1665
Broomfleet Works,2050,biomass,0.0599
Broomfleet Works,2050,electricity,0.2041
Burton Latimer,2026,gas,0.3161
Burton Latimer,2028,gas,0.3161
Burton Latimer,2030,gas,0.3161
Burton Latimer,2032,gas,0.314
Burton Latimer,2034,gas,0.3119
Burton Latimer,2036,gas,0.3098
Burton Latimer,2038,gas,0.3089
Burton Latimer,2040,gas,0.308
Burton Latimer,2042,biomass,0.0326
Burton Latimer,2042,gas,0.2764
Burton Latimer,2044,biomass,0.0653
Burton Latimer,2044,gas,0.2448
Burton Latimer,2046,biomass,0.0653
Burton Latimer,2046,electricity,0.0097
Burton Latimer,2046,gas,0.2131
Burton Latimer,2048,biomass,0.0653
Burton Latimer,2048,electricity,0.0379
Burton Latimer,2048,gas,0.1815
Burton Latimer,2050,biomass,0.0653
Burton Latimer,2050,electricity,0.2039
Bury St Edmunds Sugar Factory,2026,biomass,0.0135
Bury St Edmunds Sugar Factory,2026,gas,4.4312
Bury St Edmunds Sugar Factory,2028,biomass,0.4723
Bury St Edmunds Sugar Factory,2028,gas,3.9996
Bury St Edmunds Sugar Factory,2030,biomass,0.9448
Bury St Edmunds Sugar Factory,2030,gas,3.5552
Bury St Edmunds Sugar Factory,2032,biomass,0.9448
Bury St Edmunds Sugar Factory,2032,gas,3.5778
Bury St Edmunds Sugar Factory,2034,biomass,1.3587
Bury St Edmunds Sugar Factory,2034,gas,3.1335
Bury St Edmunds Sugar Factory,2034,hydrogen,0.0263
Bury St Edmunds Sugar Factory,2036,biomass,1.3587
Bury St Edmunds Sugar Factory,2036,gas,3.1561
Bury St Edmunds Sugar Factory,2036,hydrogen,0.0263
Bury St Edmunds Sugar Factory,2038,biomass,1.3587
Bury St Edmunds Sugar Factory,2038,electricity,0.6846
Bury St Edmunds Sugar Factory,2038,gas,0.9723
Bury St Edmunds Sugar Factory,2038,hydrogen,0.0263
Bury St Edmunds Sugar Factory,2040,biomass,1.3587
Bury St Edmunds Sugar Factory,2040,electricity,0.6846
Bury St Edmunds Sugar Factory,2040,gas,0.9596
Bury St Edmunds Sugar Factory,2040,hydrogen,0.0263
Bury St Edmunds Sugar Factory,2042,biomass,1.3587
Bury St Edmunds Sugar Factory,2042,electricity,0.6846
Bury St Edmunds Sugar Factory,2042,gas,0.9469
Bury St Edmunds Sugar Factory,2042,hydrogen,0.0263
Bury St Edmunds Sugar Factory,2044,biomass,1.3587
Bury St Edmunds Sugar Factory,2044,electricity,0.6846
Bury St Edmunds Sugar Factory,2044,gas,0.9342
Bury St Edmunds Sugar Factory,2044,hydrogen,0.0263
Bury St Edmunds Sugar Factory,2046,biomass,1.3452
Bury St Edmunds Sugar Factory,2046,electricity,0.6846
Bury St Edmunds Sugar Factory,2046,gas,0.9342
Bury St Edmunds Sugar Factory,2046,hydrogen,0.0263
Bury St Edmunds Sugar Factory,2048,biomass,1.3452
Bury St Edmunds Sugar Factory,2048,electricity,0.6846
Bury St Edmunds Sugar Factory,2048,gas,0.9342
Bury St Edmunds Sugar Factory,2048,hydrogen,0.0132
Bury St Edmunds Sugar Factory,2050,biomass,1.3452
Bury St Edmunds Sugar Factory,2050,electricity,0.6846
Bury St Edmunds Sugar Factory,2050,gas,0.9342
Cambuslang,2026,gas,0.2805
Cambuslang,2028,gas,0.2805
Cambuslang,2030,gas,0.2805
Cambuslang,2032,gas,0.2786
Cambuslang,2034,gas,0.2768
Cambuslang,2036,gas,0.2749
Cambuslang,2038,gas,0.2741
Cambuslang,2040,gas,0.2733
Cambuslang,2042,gas,0.2452
Cambuslang,2042,hydrogen,0.0282
Cambuslang,2044,gas,0.2172
Cambuslang,2044,hydrogen,0.0565
Cambuslang,2046,electricity,0.0086
Cambuslang,2046,gas,0.1891
Cambuslang,2046,hydrogen,0.0565
Cambuslang,2048,electricity,0.0172
Cambuslang,2048,gas,0.1611
Cambuslang,2048,hydrogen,0.0565
Cambuslang,2050,electricity,0.0677
Cambuslang,2050,hydrogen,0.0565
Cantley Sugar Factory,2026,biomass,0.0879
Cantley Sugar Factory,2026,gas,0.744
Cantley Sugar Factory,2028,biomass,0.0879
Cantley Sugar Factory,2028,gas,0.744
Cantley Sugar Factory,2030,biomass,0.1758
Cantley Sugar Factory,2030,gas,0.6613
Cantley Sugar Factory,2032,biomass,0.8462
Cantley Sugar Factory,2032,gas,0.0205
Cantley Sugar Factory,2032,hydrogen,0.0049
Cantley Sugar Factory,2034,biomass,0.8462
Cantley Sugar Factory,2034,gas,0.015
Cantley Sugar Factory,2034,hydrogen,0.0049
Cantley Sugar Factory,2036,biomass,0.8462
Cantley Sugar Factory,2036,gas,0.0094
Cantley Sugar Factory,2036,hydrogen,0.0049
Cantley Sugar Factory,2038,biomass,0.8462
Cantley Sugar Factory,2038,gas,0.0071
Cantley Sugar Factory,2038,hydrogen,0.0049
Cantley Sugar Factory,2040,biomass,0.8462
Cantley Sugar Factory,2040,gas,0.0047
Cantley Sugar Factory,2040,hydrogen,0.0049
Cantley Sugar Factory,2042,biomass,0.8462
Cantley Sugar Factory,2042,gas,0.0024
Cantley Sugar Factory,2042,hydrogen,0.0049
Cantley Sugar Factory,2044,biomass,0.8462
Cantley Sugar Factory,2044,hydrogen,0.0049
Cantley Sugar Factory,2046,biomass,0.8437
Cantley Sugar Factory,2046,hydrogen,0.0049
Cantley Sugar Factory,2048,biomass,0.8437
Cantley Sugar Factory,2048,hydrogen,0.0024
Cantley Sugar Factory,2050,biomass,0.8437
Cargill - Trafford Park,2026,biomass,0.0069
Cargill - Trafford Park,2026,gas,2.2677
Cargill - Trafford Park,2028,biomass,0.0069
Cargill - Trafford Park,2028,gas,2.2955
Cargill - Trafford Park,2030,biomass,0.0069
Cargill - Trafford Park,2030,gas,2.2974
Cargill - Trafford Park,2030,hydrogen,0.0247
Cargill - Trafford Park,2032,biomass,0.0069
Cargill - Trafford Park,2032,gas,2.07
Cargill - Trafford Park,2032,hydrogen,0.2446
Cargill - Trafford Park,2034,biomass,0.0069
Cargill - Trafford Park,2034,gas,2.0816
Cargill - Trafford Park,2034,hydrogen,0.2446
Cargill - Trafford Park,2036,biomass,0.0069
Cargill - Trafford Park,2036,electricity,0.0669
Cargill - Trafford Park,2036,gas,1.8542
Cargill - Trafford Park,2036,hydrogen,0.2446
Cargill - Trafford Park,2038,biomass,0.0069
Cargill - Trafford Park,2038,electricity,0.1366
Cargill - Trafford Park,2038,gas,1.6268
Cargill - Trafford Park,2038,hydrogen,0.2446
Cargill - Trafford Park,2040,biomass,0.0069
Cargill - Trafford Park,2040,electricity,0.4173
Cargill - Trafford Park,2040,gas,0.7301
Cargill - Trafford Park,2040,hydrogen,0.2446
Cargill - Trafford Park,2042,biomass,0.0069
Cargill - Trafford Park,2042,electricity,0.4173
Cargill - Trafford Park,2042,gas,0.7236
Cargill - Trafford Park,2042,hydrogen,0.2446
Cargill - Trafford Park,2044,biomass,0.0069
Cargill - Trafford Park,2044,electricity,0.4173
Cargill - Trafford Park,2044,gas,0.7171
Cargill - Trafford Park,2044,hydrogen,0.2446
Cargill - Trafford Park,2046,electricity,0.4173
Cargill - Trafford Park,2046,gas,0.7171
Cargill - Trafford Park,2046,hydrogen,0.2446
Cargill - Trafford Park,2048,electricity,0.4173
Cargill - Trafford Park,2048,gas,0.7171
Cargill - Trafford Park,2048,hydrogen,0.2378
Cargill - Trafford Park,2050,electricity,0.4173
Cargill - Trafford Park,2050,gas,0.7171
Cargill - Trafford Park,2050,hydrogen,0.2311
Cauldon Cement,2026,gas,2.5975
Cauldon Cement,2028,gas,2.7531
Cauldon Cement,2030,gas,2.9912
Cauldon Cement,2032,gas,3.0124
Cauldon Cement,2034,gas,2.8262
Cauldon Cement,2036,gas,0.778
Cauldon Cement,2038,gas,0.778
Cauldon Cement,2040,gas,1.7233
Cauldon Cement,2042,gas,2.9608
Cauldon Cement,2044,gas,3.2678
Cauldon Cement,2046,gas,3.2678
Cauldon Cement,2048,gas,3.2678
Cauldon Cement,2050,gas,3.2678
Caw House,2026,gas,0.3231
Caw House,2028,gas,0.3231
Caw House,2030,gas,0.3231
Caw House,2032,gas,0.321
Caw House,2034,gas,0.3188
Caw House,2036,gas,0.3167
Caw House,2038,gas,0.3157
Caw House,2040,gas,0.3148
Caw House,2042,electricity,0.0099
Caw House,2042,gas,0.2825
Caw House,2044,electricity,0.0099
Caw House,2044,gas,0.2855
Caw House,2046,electricity,0.0387
Caw House,2046,gas,0.2532
Caw House,2048,electricity,0.0675
Caw House,2048,gas,0.221
Caw House,2050,electricity,0.2372
Caw House,2050,gas,0.0354
Chineham,2026,gas,0.3482
Chineham,2028,gas,0.3482
Chineham,2030,gas,0.3482
Chineham,2032,gas,0.3459
Chineham,2034,gas,0.3436
Chineham,2036,gas,0.3412
Chineham,2038,gas,0.3402
Chineham,2040,biomass,0.036
Chineham,2040,gas,0.3054
Chineham,2042,biomass,0.0719
Chineham,2042,gas,0.2706
Chineham,2044,biomass,0.1079
Chineham,2044,gas,0.2358
Chineham,2046,biomass,0.1079
Chineham,2046,electricity,0.2139
Chineham,2046,gas,0.002
Chineham,2048,biomass,0.1079
Chineham,2048,electricity,0.2139
Chineham,2048,gas,0.001
Chineham,2050,biomass,0.1079
Chineham,2050,electricity,0.2139
Chirnside,2026,gas,0.543
Chirnside,2028,gas,0.543
Chirnside,2030,gas,0.543
Chirnside,2032,gas,0.5394
Chirnside,2034,gas,0.5358
Chirnside,2036,gas,0.5322
Chirnside,2038,gas,0.4778
Chirnside,2038,hydrogen,0.0547
Chirnside,2040,gas,0.4235
Chirnside,2040,hydrogen,0.1093
Chirnside,2042,gas,0.3692
Chirnside,2042,hydrogen,0.164
Chirnside,2044,gas,0.0047
Chirnside,2044,hydrogen,0.5401
Chirnside,2046,gas,0.0031
Chirnside,2046,hydrogen,0.5401
Chirnside,2048,gas,0.0016
Chirnside,2048,hydrogen,0.5401
Chirnside,2050,hydrogen,0.5401
Colnbrook,2026,gas,1.3942
Colnbrook,2028,gas,1.3942
Colnbrook,2030,gas,1.3942
Colnbrook,2032,gas,1.3849
Colnbrook,2034,gas,1.3756
Colnbrook,2036,gas,1.3663
Colnbrook,2038,gas,1.3623
Colnbrook,2040,gas,1.3583
Colnbrook,2042,gas,1.3714
Colnbrook,2044,electricity,1.1054
Colnbrook,2044,gas,0.1645
Colnbrook,2046,electricity,1.1054
Colnbrook,2046,gas,0.1605
Colnbrook,2048,electricity,1.1054
Colnbrook,2048,gas,0.1565
Colnbrook,2050,electricity,1.1054
Colnbrook,2050,gas,0.1525
Cookstown Cement,2026,gas,1.1744
Cookstown Cement,2028,gas,1.2448
Cookstown Cement,2030,gas,1.3524
Cookstown Cement,2032,gas,1.362
Cookstown Cement,2034,gas,1.3716
Cookstown Cement,2036,gas,0.4456
Cookstown Cement,2038,gas,0.4456
Cookstown Cement,2040,gas,0.4456
Cookstown Cement,2042,gas,0.4456
Cookstown Cement,2044,gas,1.4775
Cookstown Cement,2046,gas,1.4775
Cookstown Cement,2048,gas,1.4775
Cookstown Cement,2050,gas,1.4775
Cornwall Energy Recovery Centre,2026,gas,0.8222
Cornwall Energy Recovery Centre,2028,gas,0.8222
Cornwall Energy Recovery Centre,2030,gas,0.8222
Cornwall Energy Recovery Centre,2032,gas,0.8167
Cornwall Energy Recovery Centre,2034,gas,0.8112
Cornwall Energy Recovery Centre,2036,gas,0.8057
Cornwall Energy Recovery Centre,2038,gas,0.7235
Cornwall Energy Recovery Centre,2038,hydrogen,0.0827
Cornwall Energy Recovery Centre,2040,biomass,0.0849
Cornwall Energy Recovery Centre,2040,gas,0.6413
Cornwall Energy Recovery Centre,2040,hydrogen,0.0827
Cornwall Energy Recovery Centre,2042,biomass,0.1698
Cornwall Energy Recovery Centre,2042,gas,0.5591
Cornwall Energy Recovery Centre,2042,hydrogen,0.0827
Cornwall Energy Recovery Centre,2044,biomass,0.1698
Cornwall Energy Recovery Centre,2044,gas,0.007
Cornwall Energy Recovery Centre,2044,hydrogen,0.6522
Cornwall Energy Recovery Centre,2046,biomass,0.1698
Cornwall Energy Recovery Centre,2046,gas,0.0047
Cornwall Energy Recovery Centre,2046,hydrogen,0.6522
Cornwall Energy Recovery Centre,2048,biomass,0.1698
Cornwall Energy Recovery Centre,2048,gas,0.0023
Cornwall Energy Recovery Centre,2048,hydrogen,0.6522
Cornwall Energy Recovery Centre,2050,biomass,0.1698
Cornwall Energy Recovery Centre,2050,hydrogen,0.6522
Coventry,2026,gas,0.9856
Coventry,2028,gas,0.9856
Coventry,2030,gas,0.9856
Coventry,2032,gas,0.979
Coventry,2034,gas,0.9724
Coventry,2036,gas,0.9659
Coventry,2038,gas,0.963
Coventry,2040,gas,0.9602
Coventry,2042,gas,0.9695
Coventry,2044,electricity,0.7815
Coventry,2044,gas,0.1163
Coventry,2046,electricity,0.7815
Coventry,2046,gas,0.1134
Coventry,2048,electricity,0.7815
Coventry,2048,gas,0.1106
Coventry,2050,electricity,0.7815
Coventry,2050,gas,0.1078
Cowley,2026,gas,0.6005
Cowley,2028,gas,0.6005
Cowley,2030,gas,0.6005
Cowley,2032,gas,0.5965
Cowley,2034,gas,0.5925
Cowley,2036,gas,0.5885
Cowley,2038,gas,0.5284
Cowley,2038,hydrogen,0.0604
Cowley,2040,gas,0.4684
Cowley,2040,hydrogen,0.1209
Cowley,2042,biomass,0.062
Cowley,2042,gas,0.4084
Cowley,2042,hydrogen,0.1209
Cowley,2044,biomass,0.062
Cowley,2044,gas,0.4573
Cowley,2044,hydrogen,0.1209
Cowley,2046,biomass,0.062
Cowley,2046,gas,0.4556
Cowley,2046,hydrogen,0.1209
Cowley,2048,biomass,0.062
Cowley,2048,gas,0.4538
Cowley,2048,hydrogen,0.1209
Cowley,2050,biomass,0.062
Cowley,2050,gas,0.4521
Cowley,2050,hydrogen,0.1209
Craigavon,2026,gas,0.2838
Craigavon,2028,gas,0.2838
Craigavon,2030,gas,0.2838
Craigavon,2032,gas,0.2819
Craigavon,2034,gas,0.28
Craigavon,2036,gas,0.2782
Craigavon,2038,gas,0.2773
Craigavon,2040,gas,0.2765
Craigavon,2042,biomass,0.0293
Craigavon,2042,gas,0.2481
Craigavon,2044,biomass,0.0293
Craigavon,2044,gas,0.2508
Craigavon,2046,biomass,0.0293
Craigavon,2046,electricity,0.0253
Craigavon,2046,gas,0.2224
Craigavon,2048,biomass,0.0293
Craigavon,2048,electricity,0.0507
Craigavon,2048,gas,0.194
Craigavon,2050,biomass,0.0293
Craigavon,2050,electricity,0.1997
Craigavon,2050,gas,0.031
Cramlington,2026,gas,0.2654
Cramlington,2028,gas,0.2654
Cramlington,2030,gas,0.2654
Cramlington,2032,gas,0.2636
Cramlington,2034,gas,0.2619
Cramlington,2036,gas,0.2601
Cramlington,2038,gas,0.2593
Cramlington,2040,gas,0.2586
Cramlington,2042,biomass,0.0274
Cramlington,2042,gas,0.232
Cramlington,2044,biomass,0.0274
Cramlington,2044,gas,0.2345
Cramlington,2046,biomass,0.0274
Cramlington,2046,electricity,0.0237
Cramlington,2046,gas,0.208
Cramlington,2048,biomass,0.0274
Cramlington,2048,electricity,0.0474
Cramlington,2048,gas,0.1815
Cramlington,2050,biomass,0.0274
Cramlington,2050,electricity,0.1867
Cramlington,2050,gas,0.029
DSM Dalry,2026,biomass,0.0
DSM Dalry,2026,gas,1.1312
DSM Dalry,2028,biomass,0.1093
DSM Dalry,2028,gas,1.0297
DSM Dalry,2030,biomass,0.1093
DSM Dalry,2030,gas,0.9166
DSM Dalry,2030,hydrogen,0.1172
DSM Dalry,2032,biomass,0.1093
DSM Dalry,2032,gas,0.8035
DSM Dalry,2032,hydrogen,0.2266
DSM Dalry,2034,biomass,0.1093
DSM Dalry,2034,gas,0.8092
DSM Dalry,2034,hydrogen,0.2266
DSM Dalry,2036,biomass,0.1093
DSM Dalry,2036,gas,0.815
DSM Dalry,2036,hydrogen,0.2266
DSM Dalry,2038,biomass,0.1093
DSM Dalry,2038,gas,0.7019
DSM Dalry,2038,hydrogen,0.3404
DSM Dalry,2040,biomass,0.1093
DSM Dalry,2040,gas,0.7125
DSM Dalry,2040,hydrogen,0.3404
DSM Dalry,2042,biomass,0.1093
DSM Dalry,2042,electricity,0.1039
DSM Dalry,2042,gas,0.3796
DSM Dalry,2042,hydrogen,0.3404
DSM Dalry,2044,biomass,0.1093
DSM Dalry,2044,electricity,0.1039
DSM Dalry,2044,gas,0.3764
DSM Dalry,2044,hydrogen,0.3404
DSM Dalry,2046,biomass,0.1093
DSM Dalry,2046,electricity,0.1039
DSM Dalry,2046,gas,0.3732
DSM Dalry,2046,hydrogen,0.3404
DSM Dalry,2048,biomass,0.1093
DSM Dalry,2048,electricity,0.1039
DSM Dalry,2048,gas,0.3732
DSM Dalry,2048,hydrogen,0.3371
DSM Dalry,2050,biomass,0.1093
DSM Dalry,2050,electricity,0.1039
DSM Dalry,2050,gas,0.3732
DSM Dalry,2050,hydrogen,0.3337
Darley Dale,2026,gas,1.0514
Darley Dale,2028,gas,1.0514
Darley Dale,2030,gas,1.0514
Darley Dale,2032,gas,1.0444
